Eleclectrode_Positions_2.0
Electrode#	Time	X	Y	Z
5	1746	19.0202	76.0712	104.691	
5	1763	19.0719	76.0232	104.67	
5	1779	19.0951	76.0072	104.665	
5	1796	19.1046	75.9887	104.66	
5	1813	19.1305	75.9643	104.652	
5	1829	19.1913	75.9151	104.59	
5	1846	19.189	75.9164	104.606	
5	1863	19.1926	75.9144	104.627	
5	1879	19.2319	75.873	104.598	
5	1896	19.2708	75.8287	104.571	
5	1913	19.2763	75.8083	104.583	
5	1929	19.2936	75.7846	104.577	
5	1946	19.3464	75.7336	104.528	
5	1963	19.3514	75.7029	104.505	
5	1979	19.344	75.6915	104.535	
5	1996	19.3872	75.6384	104.511	
5	2013	19.4485	75.5727	104.462	
5	2029	19.4583	75.5377	104.456	
5	2046	19.4727	75.5136	104.447	
5	2063	19.5265	75.4716	104.41	
5	2079	19.5693	75.4053	104.343	
5	2096	19.5733	75.3747	104.318	
5	2113	19.5955	75.3339	104.294	
5	2129	19.6491	75.2641	104.235	
5	2146	19.6663	75.226	104.233	
5	2163	19.678	75.1847	104.195	
5	2179	19.7288	75.1315	104.18	
5	2196	19.7616	75.0769	104.129	
5	2213	19.7595	75.0505	104.135	
5	2229	19.7853	75.0143	104.121	
5	2246	19.8352	74.9266	104.071	
5	2263	19.8299	74.9125	104.098	
5	2279	19.861	74.8543	104.073	
5	2296	19.8668	74.8215	104.074	
5	2313	19.854	74.8077	104.077	
5	2329	19.8656	74.7754	104.048	
5	2346	19.8858	74.7193	103.976	
5	2363	19.8765	74.7013	103.95	
5	2379	19.8657	74.6889	103.942	
5	2396	19.8983	74.6406	103.875	
5	2413	19.8816	74.6349	103.851	
5	2429	19.8543	74.6281	103.836	
5	2446	19.8448	74.6141	103.809	
5	2463	19.8569	74.5891	103.758	
5	2479	19.8091	74.5965	103.758	
5	2496	19.8034	74.5967	103.73	

